NU_ANO,NU_EDICAO,CO_IES,NO_IES,SG_IES,DS_ORGANIZACAO_ACADEMICA,DS_CATEGORIA_ADM,NO_CAMPUS,NO_MUNICIPIO_CAMPUS,SG_UF_CAMPUS,DS_REGIAO_CAMPUS,CO_IES_CURSO,NO_CURSO,DS_GRAU,DS_TURNO,TP_MOD_CONCORRENCIA,DS_MOD_CONCORRENCIA,NU_PERCENTUAL_BONUS,QT_VAGAS_CONCORRENCIA,NU_NOTACORTE,QT_INSCRICAO,Código IES,Instituição(IES),Município,UF_x,CI,IGC,MUNIC,COD,POP,UF_y,HIERARQUIA_URBANA,COD_HIERARQUIA_URBANA,GRUPO_HIERARQUIA_URBANA,IA,IA_Q5
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1128678,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,A,Ampla concorrência,0,20,718.31,360.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1128677,CIÊNCIAS ECONÔMICAS,Bacharelado,Noturno,A,Ampla concorrência,0,20,755.13,551.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1404591,DIREITO,Bacharelado,Integral,A,Ampla concorrência,0,40,777.36,2619.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1128678,CIÊNCIAS CONTÁBEIS,Bacharelado,Integral,A,Ampla concorrência,0,20,715.11,230.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1128679,ADMINISTRAÇÃO,Bacharelado,Noturno,A,Ampla concorrência,0,20,725.17,962.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1128680,CIÊNCIAS ATUARIAIS,Bacharelado,Noturno,A,Ampla concorrência,0,20,702.92,143.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1128677,CIÊNCIAS ECONÔMICAS,Bacharelado,Integral,A,Ampla concorrência,0,20,756.53,377.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Osasco,Osasco,SP,Sudeste,1128675,RELAÇÕES INTERNACIONAIS,Bacharelado,Integral,A,Ampla concorrência,0,20,762.95,789.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Silva Jardim,Santos,SP,Sudeste,94098,NUTRIÇÃO,Bacharelado,Integral,A,Ampla concorrência,0,25,734.18,622.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Silva Jardim,Santos,SP,Sudeste,94113,TERAPIA OCUPACIONAL,Bacharelado,Integral,A,Ampla concorrência,0,20,680.18,176.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Silva Jardim,Santos,SP,Sudeste,1103070,SERVIÇO SOCIAL,Bacharelado,Noturno,A,Ampla concorrência,0,25,641.09,217.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Silva Jardim,Santos,SP,Sudeste,1103070,SERVIÇO SOCIAL,Bacharelado,Vespertino,A,Ampla concorrência,0,25,661.98,152.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Silva Jardim,Santos,SP,Sudeste,94095,PSICOLOGIA,Bacharelado,Integral,A,Ampla concorrência,0,25,748.63,2111.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Silva Jardim,Santos,SP,Sudeste,94102,FISIOTERAPIA,Bacharelado,Integral,A,Ampla concorrência,0,25,717.62,543.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Silva Jardim,Santos,SP,Sudeste,94115,EDUCAÇÃO FÍSICA,Bacharelado,Integral,A,Ampla concorrência,0,25,681.95,479.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Carvalho,Santos,SP,Sudeste,1168027,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA DO MAR - BI/LI,Bacharelado,Noturno,A,Ampla concorrência,0,50,612.94,150.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Baixada Santista - Unidade Carvalho,Santos,SP,Sudeste,1168027,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA DO MAR - BI/LI,Bacharelado,Vespertino,A,Ampla concorrência,0,50,618.26,117.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus São José dos Campos - Unidade Parque Tecnológico,São José dos Campos,SP,Sudeste,1103481,INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Bacharelado,Noturno,A,Ampla concorrência,0,50,716.4,281.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Zona Leste,São Paulo,SP,Sudeste,5001497,ABI - GEOGRAFIA,Área Básica de Ingresso (ABI),Matutino,A,Ampla concorrência,0,30,681.63,263.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus São Paulo - Rua Botucatu,São Paulo,SP,Sudeste,14565,FONOAUDIOLOGIA,Bacharelado,Integral,A,Ampla concorrência,0,18,710.28,326.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus São Paulo - Rua Botucatu,São Paulo,SP,Sudeste,14567,ENFERMAGEM,Bacharelado,Integral,A,Ampla concorrência,0,44,745.99,233.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus São Paulo - Rua Botucatu,São Paulo,SP,Sudeste,14564,BIOMEDICINA,Bacharelado,Integral,A,Ampla concorrência,0,16,793.51,259.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,1103112,HISTÓRIA DA ARTE,Bacharelado,Noturno,A,Ampla concorrência,0,25,688.29,191.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000896,ABI - LETRAS PORTUGUÊS,Área Básica de Ingresso (ABI),Noturno,A,Ampla concorrência,0,12,669.82,59.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000895,ABI - LETRAS - PORTUGUÊS - INGLES,Área Básica de Ingresso (ABI),Vespertino,A,Ampla concorrência,0,12,716.64,139.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000891,ABI - FILOSOFIA,Área Básica de Ingresso (ABI),Noturno,A,Ampla concorrência,0,30,674.36,223.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000890,ABI - CIÊNCIAS SOCIAIS,Área Básica de Ingresso (ABI),Vespertino,A,Ampla concorrência,0,30,704.0,256.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000894,ABI - LETRAS - PORTUGUÊS - FRANCES,Área Básica de Ingresso (ABI),Vespertino,A,Ampla concorrência,0,12,682.05,65.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000895,ABI - LETRAS - PORTUGUÊS - INGLES,Área Básica de Ingresso (ABI),Noturno,A,Ampla concorrência,0,12,704.54,169.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000890,ABI - CIÊNCIAS SOCIAIS,Área Básica de Ingresso (ABI),Noturno,A,Ampla concorrência,0,30,699.04,399.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000892,ABI - HISTÓRIA,Área Básica de Ingresso (ABI),Vespertino,A,Ampla concorrência,0,30,707.96,224.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,101280,PEDAGOGIA,Licenciatura,Noturno,A,Ampla concorrência,0,30,655.8,489.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000894,ABI - LETRAS - PORTUGUÊS - FRANCES,Área Básica de Ingresso (ABI),Noturno,A,Ampla concorrência,0,12,678.34,94.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000893,ABI - LETRAS - PORTUGUÊS - ESPANHOL,Área Básica de Ingresso (ABI),Vespertino,A,Ampla concorrência,0,12,672.09,80.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000896,ABI - LETRAS PORTUGUÊS,Área Básica de Ingresso (ABI),Vespertino,A,Ampla concorrência,0,12,686.81,62.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000891,ABI - FILOSOFIA,Área Básica de Ingresso (ABI),Vespertino,A,Ampla concorrência,0,30,675.59,191.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000892,ABI - HISTÓRIA,Área Básica de Ingresso (ABI),Noturno,A,Ampla concorrência,0,30,692.88,281.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,101280,PEDAGOGIA,Licenciatura,Vespertino,A,Ampla concorrência,0,30,656.94,415.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Universidade,Pública Federal,Campus Guarulhos,Guarulhos,SP,Sudeste,5000893,ABI - LETRAS - PORTUGUÊS - ESPANHOL,Área Básica de Ingresso (ABI),Noturno,A,Ampla concorrência,0,12,669.09,98.0,591.0,UNIVERSIDADE FEDERAL DE SÃO PAULO (UNIFESP),São Paulo,SP,5,5,SO PAULO,3550308,11451999.0,SP,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1 - Metrópole - Integrante de Arranjo Populacional,7579569.63278106,4101543.93666667
2023,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,Campus Alto Paraopeba - CAP,Ouro Branco,MG,Sudeste,114042,ENGENHARIA DE BIOPROCESSOS,Bacharelado,Noturno,A,Ampla concorrência,0,25,574.38,63.0,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI (UFSJ),São João del Rei,MG,4,4,SO JOO DEL REI,3162500,90225.0,MG,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3 - Centro Sub-Regional - Integrante de Arranjo Populacional,85972.2843830686,303797.943333333
2023,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,Campus Alto Paraopeba - CAP,Ouro Branco,MG,Sudeste,114049,ENGENHARIA MECATRÔNICA,Bacharelado,Noturno,A,Ampla concorrência,0,25,632.29,94.0,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI (UFSJ),São João del Rei,MG,4,4,SO JOO DEL REI,3162500,90225.0,MG,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3 - Centro Sub-Regional - Integrante de Arranjo Populacional,85972.2843830686,303797.943333333
2023,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,Campus Alto Paraopeba - CAP,Ouro Branco,MG,Sudeste,114051,ENGENHARIA QUÍMICA,Bacharelado,Noturno,A,Ampla concorrência,0,25,631.06,78.0,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI (UFSJ),São João del Rei,MG,4,4,SO JOO DEL REI,3162500,90225.0,MG,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3 - Centro Sub-Regional - Integrante de Arranjo Populacional,85972.2843830686,303797.943333333
2023,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,Campus Alto Paraopeba - CAP,Ouro Branco,MG,Sudeste,114047,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Noturno,A,Ampla concorrência,0,25,561.81,58.0,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI (UFSJ),São João del Rei,MG,4,4,SO JOO DEL REI,3162500,90225.0,MG,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3 - Centro Sub-Regional - Integrante de Arranjo Populacional,85972.2843830686,303797.943333333
2023,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,Campus Alto Paraopeba - CAP,Ouro Branco,MG,Sudeste,114034,ENGENHARIA CIVIL,Bacharelado,Noturno,A,Ampla concorrência,0,25,622.7,117.0,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI (UFSJ),São João del Rei,MG,4,4,SO JOO DEL REI,3162500,90225.0,MG,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3 - Centro Sub-Regional - Integrante de Arranjo Populacional,85972.2843830686,303797.943333333
2023,1,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pública Federal,Campus Centro-Oeste,Divinópolis,MG,Sudeste,114095,FARMÁCIA,Bacharelado,Integral,A,Ampla concorrência,0,25,640.56,202.0,107.0,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI (UFSJ),São João del Rei,MG,4,4,SO JOO DEL REI,3162500,90225.0,MG,Centro Sub-Regional A - Integrante de Arranjo Populacional,3A - Integrante de Arranjo Populacional,3 - Centro Sub-Regional - Integrante de Arranjo Populacional,85972.2843830686,303797.943333333
